source,dataset,probe,request_index,request_id,media_id,split,sample_role,scenario_id,group_id,timestamp_start_utc,timestamp_end_utc,wall_span_seconds,client_latency_seconds,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,client_overhead_seconds,load_ratio,prompt_eval_ratio,eval_ratio,prompt_eval_count,eval_count,done,done_reason,http_code,prompt_sha256,config_fingerprint_without_keep_alive,keep_alive,image_sha256,image_path,image_bytes,high_load,gpu_memory_used,gpu_memory_free,gpu_utilization_gpu,gpu_utilization_memory,runner_pid
historical_raw_derived,VAL,P2_C3_VAL,39,P2_VAL_C3_20260827_091522_039,IMG_003850,VAL,,,,2026-08-27T01:25:03.026380+00:00,2026-08-27T01:25:17.978598+00:00,14.952218,14.895365238189697,14.887015882,13.367338823,0.139429009,0.661377881,0.008349356189697232,0.8979192961809457,0.009365813142483755,0.04442649126207199,598,77,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,0d314b9a6a543ece3ab8175a9ef93c6745c3609b946fea7a062b120f45270b4c,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003850.jpg,13867,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,40,P2_VAL_C3_20260827_091522_040,IMG_003851,VAL,,,,2026-08-27T01:25:17.979730+00:00,2026-08-27T01:25:33.286514+00:00,15.306784,15.25020956993103,15.241835444,13.663403001,0.145769119,0.597355549,0.008374125931030818,0.8964407896411614,0.00956375100200826,0.03919183822675051,598,68,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,6cc5bac47452b51c8da4f6cc683fdf863623a5e1aa68f461f6e5e62e66465c2e,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003851.jpg,16628,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,41,P2_VAL_C3_20260827_091522_041,IMG_003942,VAL,,,,2026-08-27T01:25:33.287905+00:00,2026-08-27T01:25:50.951631+00:00,17.663726,17.602155447006226,17.59595502,16.229784315,0.155258632,0.463350904,0.006200427006223919,0.9223588203398351,0.008823541082227658,0.026332807936445837,598,55,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,0f86a510ad912179633dea734f4457dc1945b5bbe1a9a123613bae400af636ee,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003942.jpg,24884,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,42,P2_VAL_C3_20260827_091522_042,IMG_003943,VAL,,,,2026-08-27T01:25:50.952695+00:00,2026-08-27T01:26:05.689886+00:00,14.737191,14.680410146713257,14.671621277,13.120646056,0.140270186,0.587878566,0.008788869713256986,0.8942874007093279,0.00956064659465378,0.040069093585559566,598,69,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,e9e96ce08e4925312a49684d8381e0129c3b5722dbecbd610b4a40481f41cffb,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003943.jpg,16741,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,43,P2_VAL_C3_20260827_091522_043,IMG_003944,VAL,,,,2026-08-27T01:26:05.690973+00:00,2026-08-27T01:26:20.365154+00:00,14.674181,14.619266271591187,14.609962516,13.325079531,0.170871737,0.435535472,0.009303755591187013,0.9120543270666938,0.011695562997705914,0.029810854854899614,598,51,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,acc221510be882f798e7e1c06e2b25f23bdf1419dbc036d0b4f22689505c7bc6,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003944.jpg,11560,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,44,P2_VAL_C3_20260827_091522_044,IMG_003945,VAL,,,,2026-08-27T01:26:20.366146+00:00,2026-08-27T01:26:35.098892+00:00,14.732746,14.6730215549469,14.666353646,13.427042608,0.134218979,0.451872263,0.0066679089469001696,0.9154997167044312,0.009151489336724534,0.0308101300368712,598,53,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,d15359dc17844ccf5775d2e324f7af0dc44b728120bc9257ab9d57ed9bf91549,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003945.jpg,15721,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,45,P2_VAL_C3_20260827_091522_045,IMG_003946,VAL,,,,2026-08-27T01:26:35.100301+00:00,2026-08-27T01:26:50.826545+00:00,15.726244,15.669197082519531,15.661252743,14.292481995,0.146888174,0.397102316,0.007944339519530885,0.912601452102113,0.009379082019198853,0.025355718505819403,598,45,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,8307f620f96d4c6cbe58314eb71ed9be3ccf45d23727e8b6592f9477bb37fa6b,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003946.jpg,12420,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,46,P2_VAL_C3_20260827_091522_046,IMG_003947,VAL,,,,2026-08-27T01:26:50.827692+00:00,2026-08-27T01:27:09.086926+00:00,18.259234,18.20112109184265,18.192857609,16.797328865,0.166763946,0.423257412,0.00826348284265066,0.9232924934613003,0.009166451449468935,0.023265031865616025,598,49,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,5cba43b31c38a875466a807fac5daaf80e715c1a1cacc3bed578bc9716930cdd,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003947.jpg,12902,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,47,P2_VAL_C3_20260827_091522_047,IMG_003948,VAL,,,,2026-08-27T01:27:09.088296+00:00,2026-08-27T01:27:24.591270+00:00,15.502974,15.443591356277466,15.436618916,14.096349851,0.14303292,0.472948443,0.006972440277465353,0.9131759958386472,0.009265819204213618,0.030638085034915944,598,57,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,00533f22a7b735ce2dd0ba71594e60a7ac5dfbea9803ebbfe380b15f7c4ca55e,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003948.jpg,14831,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,48,P2_VAL_C3_20260827_091522_048,IMG_003949,VAL,,,,2026-08-27T01:27:24.592620+00:00,2026-08-27T01:27:39.538166+00:00,14.945546,14.896119832992554,14.887694939,13.613495489,0.131013711,0.387796375,0.008424893992554416,0.9144125766130464,0.00880013403933975,0.02604811400212961,598,45,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,04d272b852fd59fbf31c8d1bd6846056e4e67a3dbbb13979b3e6d5628d3c5fbf,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003949.jpg,13289,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,49,P2_VAL_C3_20260827_091522_049,IMG_003950,VAL,,,,2026-08-27T01:27:39.539297+00:00,2026-08-27T01:27:54.542650+00:00,15.003353,14.944195985794067,14.937905377,13.587935622,0.149186743,0.475789136,0.006290608794067509,0.9096279082689492,0.009987125988206077,0.03185112798562615,598,54,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,b52e224f7c9bd37635012043f162b27d00b45efe2df6f03805c7bc1edaba3b8f,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003950.jpg,20687,True,unavailable,unavailable,unavailable,unavailable,unavailable
